id,proba
361889,0.63
361890,0.37
361891,0.37
361892,0.37
361893,0.63
361894,0.37
361895,0.37
361896,0.63
361897,0.63
361898,0.63
361899,0.63
361900,0.37
361901,0.37
361902,0.37
361903,0.37
361904,0.37
361905,0.63
361906,0.37
361907,0.37
361908,0.37
361909,0.37
361910,0.63
361911,0.37
361912,0.37
361913,0.37
361914,0.37
361915,0.37
361916,0.63
361917,0.63
361918,0.63
361919,0.63
361920,0.37
361921,0.63
361922,0.63
361923,0.37
361924,0.63
361925,0.37
361926,0.63
361927,0.63
361928,0.63
361929,0.63
361930,0.63
361931,0.37
361932,0.63
361933,0.63
361934,0.63
361935,0.63
361936,0.37
361937,0.63
361938,0.63
361939,0.37
361940,0.37
361941,0.63
361942,0.37
361943,0.37
361944,0.37
361945,0.63
361946,0.63
361947,0.37
361948,0.63
361949,0.63
361950,0.37
361951,0.37
361952,0.37
361953,0.37
361954,0.63
361955,0.37
361956,0.63
361957,0.63
361958,0.37
361959,0.63
361960,0.63
361961,0.63
361962,0.63
361963,0.37
361964,0.63
361965,0.63
361966,0.63
361967,0.37
361968,0.37
361969,0.37
361970,0.37
361971,0.37
361972,0.63
361973,0.37
361974,0.37
361975,0.37
361976,0.63
361977,0.37
361978,0.37
361979,0.63
361980,0.63
361981,0.37
361982,0.37
361983,0.37
361984,0.63
361985,0.63
361986,0.63
361987,0.63
361988,0.63
361989,0.63
361990,0.37
361991,0.37
361992,0.37
361993,0.37
361994,0.37
361995,0.37
361996,0.63
361997,0.63
361998,0.63
361999,0.63
362000,0.37
362001,0.37
362002,0.37
362003,0.63
362004,0.63
362005,0.63
362006,0.63
362007,0.63
362008,0.63
362009,0.63
362010,0.63
362011,0.63
362012,0.63
362013,0.37
362014,0.63
362015,0.37
362016,0.63
362017,0.37
362018,0.63
362019,0.63
362020,0.63
362021,0.37
362022,0.37
362023,0.37
362024,0.63
362025,0.63
362026,0.63
362027,0.37
362028,0.63
362029,0.63
362030,0.63
362031,0.63
362032,0.63
362033,0.37
362034,0.37
362035,0.37
362036,0.37
362037,0.63
362038,0.37
362039,0.63
362040,0.63
362041,0.37
362042,0.63
362043,0.37
362044,0.37
362045,0.37
362046,0.37
362047,0.37
362048,0.37
362049,0.37
362050,0.63
362051,0.63
362052,0.63
362053,0.37
362054,0.37
362055,0.63
362056,0.63
362057,0.63
362058,0.37
362059,0.63
362060,0.63
362061,0.63
362062,0.63
362063,0.63
362064,0.37
362065,0.63
362066,0.37
362067,0.63
362068,0.37
362069,0.37
362070,0.63
362071,0.63
362072,0.37
362073,0.63
362074,0.63
362075,0.37
362076,0.37
362077,0.63
362078,0.63
362079,0.37
362080,0.63
362081,0.37
362082,0.63
362083,0.37
362084,0.37
362085,0.37
362086,0.63
362087,0.37
362088,0.63
362089,0.63
362090,0.37
362091,0.63
362092,0.63
362093,0.63
362094,0.37
362095,0.63
362096,0.63
362097,0.37
362098,0.37
362099,0.37
362100,0.37
362101,0.37
362102,0.37
362103,0.63
362104,0.63
362105,0.37
362106,0.63
362107,0.37
362108,0.63
362109,0.37
362110,0.63
362111,0.63
362112,0.37
362113,0.63
362114,0.37
362115,0.63
362116,0.63
362117,0.37
362118,0.63
362119,0.37
362120,0.63
362121,0.63
362122,0.37
362123,0.37
362124,0.37
362125,0.37
362126,0.63
362127,0.37
362128,0.63
362129,0.37
362130,0.37
362131,0.63
362132,0.63
362133,0.63
362134,0.37
362135,0.37
362136,0.37
362137,0.37
362138,0.63
362139,0.37
362140,0.37
362141,0.63
362142,0.63
362143,0.37
362144,0.63
362145,0.63
362146,0.63
362147,0.37
362148,0.37
362149,0.37
362150,0.63
362151,0.63
362152,0.37
362153,0.37
362154,0.37
362155,0.63
362156,0.37
362157,0.37
362158,0.63
362159,0.37
362160,0.63
362161,0.37
362162,0.37
362163,0.63
362164,0.63
362165,0.63
362166,0.63
362167,0.63
362168,0.63
362169,0.37
362170,0.37
362171,0.63
362172,0.63
362173,0.37
362174,0.63
362175,0.63
362176,0.37
362177,0.37
362178,0.37
362179,0.37
362180,0.37
362181,0.63
362182,0.37
362183,0.37
362184,0.37
362185,0.37
362186,0.63
362187,0.63
362188,0.63
362189,0.37
362190,0.63
362191,0.63
362192,0.37
362193,0.63
362194,0.63
362195,0.63
362196,0.37
362197,0.63
362198,0.37
362199,0.37
362200,0.63
362201,0.37
362202,0.63
362203,0.37
362204,0.63
362205,0.63
362206,0.37
362207,0.37
362208,0.37
362209,0.37
362210,0.37
362211,0.63
362212,0.37
362213,0.63
362214,0.37
362215,0.63
362216,0.63
362217,0.37
362218,0.37
362219,0.63
362220,0.37
362221,0.37
362222,0.37
362223,0.63
362224,0.37
362225,0.63
362226,0.63
362227,0.37
362228,0.63
362229,0.63
362230,0.63
362231,0.37
362232,0.37
362233,0.37
362234,0.37
362235,0.37
362236,0.63
362237,0.37
362238,0.63
362239,0.37
362240,0.37
362241,0.37
362242,0.63
362243,0.63
362244,0.37
362245,0.63
362246,0.63
362247,0.37
362248,0.37
362249,0.63
362250,0.37
362251,0.63
362252,0.63
362253,0.37
362254,0.37
362255,0.37
362256,0.37
362257,0.37
362258,0.37
362259,0.63
362260,0.63
362261,0.37
362262,0.63
362263,0.37
362264,0.37
362265,0.63
362266,0.37
362267,0.37
362268,0.63
362269,0.37
362270,0.37
362271,0.63
362272,0.63
362273,0.37
362274,0.37
362275,0.37
362276,0.37
362277,0.63
362278,0.37
362279,0.63
362280,0.63
362281,0.37
362282,0.37
362283,0.37
362284,0.37
362285,0.63
362286,0.63
362287,0.37
362288,0.37
362289,0.63
362290,0.63
362291,0.63
362292,0.63
362293,0.63
362294,0.37
362295,0.37
362296,0.63
362297,0.37
362298,0.63
362299,0.63
362300,0.63
362301,0.37
362302,0.63
362303,0.63
362304,0.37
362305,0.63
362306,0.37
362307,0.63
362308,0.63
362309,0.63
362310,0.63
362311,0.63
362312,0.37
362313,0.63
362314,0.63
362315,0.63
362316,0.63
362317,0.63
362318,0.37
362319,0.63
362320,0.63
362321,0.63
362322,0.63
362323,0.63
362324,0.63
362325,0.37
362326,0.63
362327,0.63
362328,0.37
362329,0.63
362330,0.37
362331,0.63
362332,0.63
362333,0.63
362334,0.63
362335,0.63
362336,0.37
362337,0.63
362338,0.37
362339,0.63
362340,0.37
362341,0.63
362342,0.37
362343,0.63
362344,0.63
362345,0.63
362346,0.37
362347,0.63
362348,0.63
362349,0.37
362350,0.37
362351,0.37
362352,0.37
362353,0.37
362354,0.63
362355,0.63
362356,0.63
362357,0.37
362358,0.63
362359,0.37
362360,0.63
362361,0.63
362362,0.63
362363,0.63
362364,0.63
362365,0.63
362366,0.63
362367,0.37
362368,0.63
362369,0.37
362370,0.37
362371,0.37
362372,0.63
362373,0.63
362374,0.63
362375,0.63
362376,0.63
362377,0.63
362378,0.63
362379,0.63
362380,0.37
362381,0.63
362382,0.37
362383,0.37
362384,0.63
362385,0.37
362386,0.63
362387,0.37
362388,0.37
362389,0.63
362390,0.37
362391,0.63
362392,0.63
362393,0.37
362394,0.37
362395,0.63
362396,0.63
362397,0.37
362398,0.37
362399,0.37
362400,0.37
362401,0.37
362402,0.37
362403,0.63
362404,0.37
362405,0.37
362406,0.63
362407,0.37
362408,0.37
362409,0.37
362410,0.63
362411,0.63
362412,0.63
362413,0.37
362414,0.63
362415,0.63
362416,0.63
362417,0.37
362418,0.63
362419,0.63
362420,0.63
362421,0.37
362422,0.37
362423,0.37
362424,0.63
362425,0.37
362426,0.63
362427,0.63
362428,0.37
362429,0.37
362430,0.63
362431,0.37
362432,0.63
362433,0.37
362434,0.37
362435,0.63
362436,0.37
362437,0.37
362438,0.37
362439,0.63
362440,0.63
362441,0.37
362442,0.37
362443,0.37
362444,0.63
362445,0.63
362446,0.37
362447,0.37
362448,0.37
362449,0.63
362450,0.63
362451,0.37
362452,0.63
362453,0.63
362454,0.63
362455,0.37
362456,0.37
362457,0.63
362458,0.37
362459,0.63
362460,0.37
362461,0.63
362462,0.63
362463,0.37
362464,0.63
362465,0.37
362466,0.37
362467,0.37
362468,0.37
362469,0.37
362470,0.37
362471,0.63
362472,0.63
362473,0.37
362474,0.37
362475,0.63
362476,0.37
362477,0.37
362478,0.63
362479,0.63
362480,0.63
362481,0.63
362482,0.37
362483,0.63
362484,0.63
362485,0.63
362486,0.37
362487,0.63
362488,0.37
362489,0.63
362490,0.37
362491,0.63
362492,0.63
362493,0.63
362494,0.63
362495,0.37
362496,0.63
362497,0.63
362498,0.37
362499,0.63
362500,0.63
362501,0.37
362502,0.37
362503,0.37
362504,0.63
362505,0.63
362506,0.63
362507,0.63
362508,0.37
362509,0.63
362510,0.63
362511,0.37
362512,0.63
362513,0.37
362514,0.37
362515,0.37
362516,0.37
362517,0.37
362518,0.63
362519,0.37
362520,0.63
362521,0.37
362522,0.63
362523,0.37
362524,0.63
362525,0.63
362526,0.63
362527,0.37
362528,0.63
362529,0.37
362530,0.63
362531,0.63
362532,0.37
362533,0.37
362534,0.63
362535,0.63
362536,0.63
362537,0.37
362538,0.37
362539,0.37
362540,0.37
362541,0.37
362542,0.37
362543,0.63
362544,0.63
362545,0.63
362546,0.37
362547,0.37
362548,0.63
362549,0.63
362550,0.37
362551,0.63
362552,0.37
362553,0.37
362554,0.63
362555,0.37
362556,0.37
362557,0.37
362558,0.63
362559,0.37
362560,0.37
362561,0.63
362562,0.63
362563,0.37
362564,0.37
362565,0.63
362566,0.63
362567,0.37
362568,0.37
362569,0.63
362570,0.37
362571,0.63
362572,0.63
362573,0.37
362574,0.63
362575,0.63
362576,0.37
362577,0.63
362578,0.37
362579,0.37
362580,0.63
362581,0.37
362582,0.37
362583,0.37
362584,0.37
362585,0.37
362586,0.63
362587,0.37
362588,0.63
362589,0.63
362590,0.37
362591,0.63
362592,0.37
362593,0.37
362594,0.63
362595,0.37
362596,0.37
362597,0.63
362598,0.63
362599,0.63
362600,0.37
362601,0.63
362602,0.37
362603,0.37
362604,0.63
362605,0.37
362606,0.37
362607,0.63
362608,0.63
362609,0.63
362610,0.63
362611,0.37
362612,0.63
362613,0.63
362614,0.37
362615,0.63
362616,0.63
362617,0.63
362618,0.37
362619,0.37
362620,0.63
362621,0.63
362622,0.37
362623,0.63
362624,0.37
362625,0.63
362626,0.63
362627,0.37
362628,0.37
362629,0.63
362630,0.63
362631,0.37
362632,0.37
362633,0.63
362634,0.63
362635,0.63
362636,0.37
362637,0.63
362638,0.37
362639,0.37
362640,0.63
362641,0.37
362642,0.37
362643,0.37
362644,0.63
362645,0.63
362646,0.37
362647,0.63
362648,0.37
362649,0.63
362650,0.37
362651,0.37
362652,0.63
362653,0.63
362654,0.37
362655,0.37
362656,0.37
362657,0.37
362658,0.37
362659,0.63
362660,0.63
362661,0.37
362662,0.37
362663,0.63
362664,0.63
362665,0.37
362666,0.63
362667,0.63
362668,0.37
362669,0.63
362670,0.37
362671,0.37
362672,0.37
362673,0.37
362674,0.37
362675,0.37
362676,0.63
362677,0.37
362678,0.37
362679,0.63
362680,0.63
362681,0.37
362682,0.63
362683,0.37
362684,0.37
362685,0.63
362686,0.37
362687,0.37
362688,0.37
362689,0.37
362690,0.63
362691,0.37
362692,0.63
362693,0.63
362694,0.63
362695,0.37
362696,0.63
362697,0.37
362698,0.63
362699,0.37
362700,0.63
362701,0.37
362702,0.37
362703,0.63
362704,0.63
362705,0.63
362706,0.63
362707,0.63
362708,0.63
362709,0.63
362710,0.63
362711,0.37
362712,0.37
362713,0.37
362714,0.63
362715,0.37
362716,0.37
362717,0.37
362718,0.63
362719,0.63
362720,0.63
362721,0.37
362722,0.63
362723,0.63
362724,0.37
362725,0.37
362726,0.63
362727,0.63
362728,0.63
362729,0.63
362730,0.63
362731,0.37
362732,0.63
362733,0.63
362734,0.63
362735,0.63
362736,0.63
362737,0.63
362738,0.37
362739,0.37
362740,0.37
362741,0.37
362742,0.37
362743,0.63
362744,0.63
362745,0.37
362746,0.37
362747,0.37
362748,0.63
362749,0.63
362750,0.37
362751,0.63
362752,0.63
362753,0.37
362754,0.37
362755,0.37
362756,0.63
362757,0.37
362758,0.63
362759,0.63
362760,0.37
362761,0.37
362762,0.63
362763,0.63
362764,0.37
362765,0.63
362766,0.63
362767,0.37
362768,0.63
362769,0.63
362770,0.63
362771,0.63
362772,0.63
362773,0.63
362774,0.37
362775,0.37
362776,0.63
362777,0.63
362778,0.63
362779,0.37
362780,0.63
362781,0.37
362782,0.63
362783,0.63
362784,0.63
362785,0.63
362786,0.37
362787,0.37
362788,0.37
362789,0.63
362790,0.37
362791,0.63
362792,0.37
362793,0.63
362794,0.63
362795,0.63
362796,0.37
362797,0.37
362798,0.63
362799,0.63
362800,0.37
362801,0.63
362802,0.37
362803,0.63
362804,0.63
362805,0.63
362806,0.37
362807,0.37
362808,0.63
362809,0.37
362810,0.37
362811,0.63
362812,0.37
362813,0.63
362814,0.63
362815,0.63
362816,0.63
362817,0.37
362818,0.37
362819,0.37
362820,0.37
362821,0.37
362822,0.63
362823,0.63
362824,0.37
362825,0.37
362826,0.37
362827,0.63
362828,0.63
362829,0.37
362830,0.63
362831,0.63
362832,0.37
362833,0.63
362834,0.63
362835,0.63
362836,0.63
362837,0.37
362838,0.63
362839,0.37
362840,0.63
362841,0.37
362842,0.63
362843,0.63
362844,0.37
362845,0.37
362846,0.37
362847,0.63
362848,0.63
362849,0.37
362850,0.37
362851,0.37
362852,0.63
362853,0.37
362854,0.63
362855,0.37
362856,0.63
362857,0.37
362858,0.63
362859,0.37
362860,0.37
362861,0.63
362862,0.37
362863,0.37
362864,0.63
362865,0.63
362866,0.63
362867,0.37
362868,0.63
362869,0.37
362870,0.37
362871,0.37
362872,0.37
362873,0.63
362874,0.37
362875,0.63
362876,0.37
362877,0.63
362878,0.37
362879,0.63
362880,0.37
362881,0.37
362882,0.37
362883,0.37
362884,0.63
362885,0.63
362886,0.63
362887,0.63
362888,0.37
362889,0.63
362890,0.63
362891,0.63
362892,0.63
362893,0.37
362894,0.63
362895,0.63
362896,0.63
362897,0.63
362898,0.63
362899,0.63
362900,0.37
362901,0.37
362902,0.63
362903,0.63
362904,0.37
362905,0.37
362906,0.63
362907,0.37
362908,0.37
362909,0.63
362910,0.63
362911,0.63
362912,0.63
362913,0.63
362914,0.37
362915,0.63
362916,0.37
362917,0.37
362918,0.37
362919,0.37
362920,0.63
362921,0.37
362922,0.63
362923,0.37
362924,0.37
362925,0.63
362926,0.63
362927,0.37
362928,0.37
362929,0.37
362930,0.37
362931,0.37
362932,0.37
362933,0.63
362934,0.63
362935,0.37
362936,0.37
362937,0.37
362938,0.63
362939,0.63
362940,0.37
362941,0.63
362942,0.63
362943,0.37
362944,0.63
362945,0.37
362946,0.63
362947,0.37
362948,0.37
362949,0.63
362950,0.37
362951,0.63
362952,0.37
362953,0.63
362954,0.63
362955,0.63
362956,0.63
362957,0.63
362958,0.63
362959,0.37
362960,0.63
362961,0.37
362962,0.63
362963,0.37
362964,0.37
362965,0.63
362966,0.63
362967,0.37
362968,0.37
362969,0.63
362970,0.63
362971,0.63
362972,0.63
362973,0.63
362974,0.37
362975,0.63
362976,0.63
362977,0.63
362978,0.37
362979,0.37
362980,0.37
362981,0.37
362982,0.63
362983,0.63
362984,0.37
362985,0.63
362986,0.63
362987,0.37
362988,0.37
362989,0.63
362990,0.37
362991,0.37
362992,0.37
362993,0.37
362994,0.63
362995,0.37
362996,0.63
362997,0.37
362998,0.37
362999,0.37
363000,0.63
363001,0.37
363002,0.63
363003,0.37
363004,0.37
363005,0.63
363006,0.37
363007,0.63
363008,0.37
363009,0.63
363010,0.63
363011,0.37
363012,0.37
363013,0.37
363014,0.63
363015,0.63
363016,0.63
363017,0.63
363018,0.63
363019,0.37
363020,0.37
363021,0.63
363022,0.37
363023,0.63
363024,0.63
363025,0.63
363026,0.37
363027,0.37
363028,0.63
363029,0.37
363030,0.63
363031,0.37
363032,0.63
363033,0.63
363034,0.63
363035,0.37
363036,0.37
363037,0.63
363038,0.63
363039,0.37
363040,0.63
363041,0.63
363042,0.63
363043,0.37
363044,0.37
363045,0.37
363046,0.37
363047,0.63
363048,0.37
363049,0.37
363050,0.63
363051,0.63
363052,0.37
363053,0.37
363054,0.37
363055,0.37
363056,0.37
363057,0.63
363058,0.63
363059,0.63
363060,0.63
363061,0.37
363062,0.37
363063,0.63
363064,0.63
363065,0.63
363066,0.37
363067,0.63
363068,0.63
363069,0.37
363070,0.63
363071,0.37
363072,0.37
363073,0.63
363074,0.37
363075,0.63
363076,0.37
363077,0.63
363078,0.37
363079,0.63
363080,0.37
363081,0.63
363082,0.37
363083,0.37
363084,0.63
363085,0.63
363086,0.63
363087,0.37
363088,0.37
363089,0.37
363090,0.63
363091,0.37
363092,0.37
363093,0.63
363094,0.63
363095,0.37
363096,0.63
363097,0.63
363098,0.37
363099,0.63
363100,0.63
363101,0.37
363102,0.37
363103,0.37
363104,0.37
363105,0.37
363106,0.63
363107,0.37
363108,0.37
363109,0.37
363110,0.63
363111,0.63
363112,0.63
363113,0.37
363114,0.37
363115,0.37
363116,0.63
363117,0.63
363118,0.63
363119,0.37
363120,0.63
363121,0.37
363122,0.37
363123,0.37
363124,0.63
363125,0.63
363126,0.37
363127,0.37
363128,0.63
363129,0.63
363130,0.63
363131,0.63
363132,0.63
363133,0.63
363134,0.37
363135,0.63
363136,0.63
363137,0.37
363138,0.63
363139,0.37
363140,0.63
363141,0.37
363142,0.63
363143,0.63
363144,0.37
363145,0.63
363146,0.37
363147,0.63
363148,0.63
363149,0.63
363150,0.63
363151,0.37
363152,0.37
363153,0.63
363154,0.63
363155,0.63
363156,0.37
363157,0.37
363158,0.37
363159,0.37
363160,0.37
363161,0.63
363162,0.37
363163,0.63
363164,0.63
363165,0.37
363166,0.63
363167,0.63
363168,0.63
363169,0.63
363170,0.37
363171,0.37
363172,0.63
363173,0.37
363174,0.63
363175,0.63
363176,0.63
363177,0.37
363178,0.37
363179,0.63
363180,0.63
363181,0.63
363182,0.63
363183,0.37
363184,0.37
363185,0.63
363186,0.37
363187,0.63
363188,0.37
363189,0.37
363190,0.37
363191,0.63
363192,0.37
363193,0.37
363194,0.63
363195,0.63
363196,0.37
363197,0.63
363198,0.37
363199,0.37
363200,0.63
363201,0.37
363202,0.37
363203,0.37
363204,0.37
363205,0.63
363206,0.37
363207,0.37
363208,0.37
363209,0.37
363210,0.37
363211,0.63
363212,0.37
363213,0.63
363214,0.37
363215,0.37
363216,0.37
363217,0.37
363218,0.63
363219,0.63
363220,0.63
363221,0.37
363222,0.63
363223,0.63
363224,0.37
363225,0.63
363226,0.37
363227,0.37
363228,0.37
363229,0.37
363230,0.63
363231,0.37
363232,0.63
363233,0.63
363234,0.63
363235,0.63
363236,0.63
363237,0.63
363238,0.37
363239,0.63
363240,0.37
363241,0.63
363242,0.63
363243,0.63
363244,0.37
363245,0.37
363246,0.37
363247,0.37
363248,0.37
363249,0.37
363250,0.37
363251,0.63
363252,0.63
363253,0.37
363254,0.37
363255,0.37
363256,0.63
363257,0.63
363258,0.37
363259,0.63
363260,0.37
363261,0.37
363262,0.37
363263,0.63
363264,0.37
363265,0.63
363266,0.63
363267,0.63
363268,0.37
363269,0.37
363270,0.37
363271,0.63
363272,0.63
363273,0.37
363274,0.37
363275,0.63
363276,0.37
363277,0.37
363278,0.63
363279,0.63
363280,0.37
363281,0.37
363282,0.63
363283,0.63
363284,0.37
363285,0.63
363286,0.63
363287,0.37
363288,0.37
363289,0.37
363290,0.63
363291,0.37
363292,0.63
363293,0.63
363294,0.37
363295,0.63
363296,0.63
363297,0.63
363298,0.37
363299,0.37
363300,0.37
363301,0.37
363302,0.37
363303,0.63
363304,0.63
363305,0.37
363306,0.63
363307,0.63
363308,0.37
363309,0.37
363310,0.37
363311,0.63
363312,0.63
363313,0.37
363314,0.37
363315,0.63
363316,0.63
363317,0.63
363318,0.37
363319,0.37
363320,0.37
363321,0.63
363322,0.37
363323,0.63
363324,0.63
363325,0.63
363326,0.37
363327,0.37
363328,0.63
363329,0.37
363330,0.37
363331,0.63
363332,0.63
363333,0.63
363334,0.63
363335,0.37
363336,0.63
363337,0.63
363338,0.37
363339,0.37
363340,0.63
363341,0.37
363342,0.63
363343,0.37
363344,0.63
363345,0.63
363346,0.63
363347,0.63
363348,0.63
363349,0.63
363350,0.63
363351,0.63
363352,0.63
363353,0.37
363354,0.63
363355,0.37
363356,0.63
363357,0.63
363358,0.63
363359,0.63
363360,0.37
363361,0.63
363362,0.37
363363,0.37
363364,0.63
363365,0.37
363366,0.37
363367,0.63
363368,0.37
363369,0.37
363370,0.37
363371,0.37
363372,0.63
363373,0.63
363374,0.63
363375,0.37
363376,0.63
363377,0.37
363378,0.63
363379,0.37
363380,0.37
363381,0.37
363382,0.37
363383,0.37
363384,0.63
363385,0.63
363386,0.63
363387,0.63
363388,0.37
363389,0.63
363390,0.37
363391,0.37
363392,0.37
363393,0.37
363394,0.37
363395,0.63
363396,0.37
363397,0.37
363398,0.63
363399,0.37
363400,0.63
363401,0.37
363402,0.37
363403,0.63
363404,0.63
363405,0.37
363406,0.37
363407,0.63
363408,0.63
363409,0.63
363410,0.63
363411,0.63
363412,0.37
363413,0.37
363414,0.37
363415,0.37
363416,0.37
363417,0.63
363418,0.37
363419,0.37
363420,0.37
363421,0.63
363422,0.63
363423,0.63
363424,0.63
363425,0.63
363426,0.63
363427,0.63
363428,0.37
363429,0.37
363430,0.63
363431,0.37
363432,0.63
363433,0.37
363434,0.63
363435,0.63
363436,0.63
363437,0.37
363438,0.63
363439,0.63
363440,0.63
363441,0.63
363442,0.63
363443,0.37
363444,0.37
363445,0.37
363446,0.63
363447,0.63
363448,0.63
363449,0.63
363450,0.37
363451,0.63
363452,0.37
363453,0.37
363454,0.63
363455,0.37
363456,0.37
363457,0.63
363458,0.63
363459,0.63
363460,0.37
363461,0.63
363462,0.37
363463,0.63
363464,0.37
363465,0.37
363466,0.37
363467,0.37
363468,0.63
363469,0.63
363470,0.37
363471,0.37
363472,0.63
363473,0.63
363474,0.63
363475,0.63
363476,0.37
363477,0.63
363478,0.37
363479,0.63
363480,0.37
363481,0.37
363482,0.63
363483,0.37
363484,0.37
363485,0.37
363486,0.63
363487,0.63
363488,0.63
363489,0.37
363490,0.37
363491,0.37
363492,0.63
363493,0.37
363494,0.37
363495,0.63
363496,0.37
363497,0.37
363498,0.37
363499,0.37
363500,0.37
363501,0.63
363502,0.63
363503,0.63
363504,0.63
363505,0.37
363506,0.37
363507,0.37
363508,0.63
363509,0.63
363510,0.63
363511,0.63
363512,0.63
363513,0.37
363514,0.37
363515,0.37
363516,0.63
363517,0.37
363518,0.37
363519,0.37
363520,0.63
363521,0.63
363522,0.37
363523,0.37
363524,0.37
363525,0.63
363526,0.63
363527,0.37
363528,0.63
363529,0.63
363530,0.63
363531,0.37
363532,0.37
363533,0.63
363534,0.37
363535,0.37
363536,0.63
363537,0.63
363538,0.37
363539,0.37
363540,0.63
363541,0.37
363542,0.37
363543,0.63
363544,0.37
363545,0.37
363546,0.37
363547,0.63
363548,0.63
363549,0.63
363550,0.37
363551,0.37
363552,0.37
363553,0.37
363554,0.63
363555,0.63
363556,0.63
363557,0.63
363558,0.37
363559,0.37
363560,0.37
363561,0.37
363562,0.63
363563,0.37
363564,0.63
363565,0.63
363566,0.37
363567,0.63
363568,0.37
363569,0.63
363570,0.63
363571,0.63
363572,0.37
363573,0.63
363574,0.63
363575,0.63
363576,0.37
363577,0.37
363578,0.63
363579,0.37
363580,0.37
363581,0.37
363582,0.37
363583,0.37
363584,0.63
363585,0.63
363586,0.63
363587,0.37
363588,0.63
363589,0.63
363590,0.63
363591,0.37
363592,0.63
363593,0.63
363594,0.63
363595,0.37
363596,0.37
363597,0.37
363598,0.63
363599,0.37
363600,0.37
363601,0.63
363602,0.63
363603,0.63
363604,0.63
363605,0.63
363606,0.37
363607,0.63
363608,0.63
363609,0.63
363610,0.37
363611,0.37
363612,0.37
363613,0.63
363614,0.37
363615,0.37
363616,0.37
363617,0.63
363618,0.37
363619,0.63
363620,0.63
363621,0.63
363622,0.37
363623,0.63
363624,0.37
363625,0.63
363626,0.63
363627,0.37
363628,0.63
363629,0.63
363630,0.37
363631,0.63
363632,0.37
363633,0.63
363634,0.37
363635,0.63
363636,0.63
363637,0.37
363638,0.63
363639,0.63
363640,0.37
363641,0.37
363642,0.37
363643,0.63
363644,0.63
363645,0.63
363646,0.37
363647,0.63
363648,0.63
363649,0.63
363650,0.37
363651,0.63
363652,0.37
363653,0.63
363654,0.63
363655,0.63
363656,0.63
363657,0.63
363658,0.37
363659,0.37
363660,0.37
363661,0.37
363662,0.37
363663,0.63
363664,0.37
363665,0.63
363666,0.37
363667,0.63
363668,0.37
363669,0.63
363670,0.63
363671,0.37
363672,0.37
363673,0.63
363674,0.63
363675,0.37
363676,0.63
363677,0.37
363678,0.63
363679,0.37
363680,0.63
363681,0.37
363682,0.63
363683,0.63
363684,0.63
363685,0.37
363686,0.63
363687,0.63
363688,0.63
363689,0.63
363690,0.37
363691,0.37
363692,0.37
363693,0.63
363694,0.37
363695,0.37
363696,0.63
363697,0.63
363698,0.37
363699,0.37
363700,0.37
363701,0.63
363702,0.37
363703,0.63
363704,0.63
363705,0.63
363706,0.37
363707,0.37
363708,0.37
363709,0.37
363710,0.37
363711,0.37
363712,0.37
363713,0.63
363714,0.63
363715,0.37
363716,0.63
363717,0.37
363718,0.63
363719,0.37
363720,0.63
363721,0.37
363722,0.63
363723,0.37
363724,0.37
363725,0.37
363726,0.63
363727,0.63
363728,0.37
363729,0.37
363730,0.37
363731,0.37
363732,0.37
363733,0.63
363734,0.63
363735,0.37
363736,0.63
363737,0.37
363738,0.63
363739,0.37
363740,0.63
363741,0.63
363742,0.37
363743,0.37
363744,0.37
363745,0.63
363746,0.63
363747,0.63
363748,0.37
363749,0.63
363750,0.37
363751,0.63
363752,0.63
363753,0.63
363754,0.63
363755,0.37
363756,0.63
363757,0.37
363758,0.37
363759,0.37
363760,0.63
363761,0.63
363762,0.63
363763,0.37
363764,0.37
363765,0.63
363766,0.37
363767,0.37
363768,0.37
363769,0.37
363770,0.63
363771,0.37
363772,0.37
363773,0.37
363774,0.37
363775,0.37
363776,0.63
363777,0.63
363778,0.63
363779,0.37
363780,0.37
363781,0.63
363782,0.63
363783,0.37
363784,0.63
363785,0.63
363786,0.63
363787,0.63
363788,0.63
363789,0.63
363790,0.37
363791,0.63
363792,0.37
363793,0.63
363794,0.37
363795,0.63
363796,0.63
363797,0.37
363798,0.63
363799,0.37
363800,0.37
363801,0.37
363802,0.63
363803,0.37
363804,0.37
363805,0.37
363806,0.63
363807,0.63
363808,0.63
363809,0.37
363810,0.63
363811,0.37
363812,0.63
363813,0.37
363814,0.63
363815,0.37
363816,0.63
363817,0.63
363818,0.63
363819,0.37
363820,0.37
363821,0.37
363822,0.63
363823,0.37
363824,0.37
363825,0.37
363826,0.37
363827,0.63
363828,0.63
363829,0.63
363830,0.37
363831,0.37
363832,0.63
363833,0.63
363834,0.37
363835,0.37
363836,0.37
363837,0.63
363838,0.37
363839,0.37
363840,0.37
363841,0.63
363842,0.63
363843,0.37
363844,0.37
363845,0.63
363846,0.63
363847,0.63
363848,0.37
363849,0.63
363850,0.37
363851,0.37
363852,0.37
363853,0.37
363854,0.63
363855,0.63
363856,0.37
363857,0.63
363858,0.63
363859,0.63
363860,0.37
363861,0.63
363862,0.63
363863,0.63
363864,0.63
363865,0.63
363866,0.63
363867,0.37
363868,0.37
363869,0.63
363870,0.63
363871,0.63
363872,0.37
363873,0.37
363874,0.37
363875,0.37
363876,0.63
363877,0.37
363878,0.37
363879,0.63
363880,0.63
363881,0.37
363882,0.63
363883,0.37
363884,0.37
363885,0.63
363886,0.37
363887,0.63
